NumOfEventsInJourney,NumSessions,interactionTime,maxPrice,minPrice,NumCart,NumView,InsessionCart,InsessionView,weekday,timeOfDay,Purchase
1,1,0.0,739.66,739.66,0,1,0,1,2,4,0
1,1,0.0,74.34,74.34,0,1,0,1,7,1,0
1,1,0.0,121.75,121.75,1,0,1,0,5,1,0
1,1,0.0,93.77,93.77,0,1,0,1,5,6,0
1,1,0.0,1543.9,1543.9,0,1,0,1,2,3,0
1,1,0.0,109.14,109.14,0,1,0,1,3,5,0
1,1,0.0,82.63,82.63,0,1,0,2,7,3,0
1,1,0.0,7.03,7.03,0,1,0,2,5,5,0
1,1,0.0,38.35,38.35,0,1,0,1,4,6,0
1,1,0.0,746.19,746.19,0,1,0,1,1,5,0
1,1,0.0,231.64,231.64,0,1,0,2,6,3,0
1,1,0.0,27.03,27.03,0,1,0,1,3,5,0
1,1,0.0,437.31,437.31,0,1,0,1,2,5,0
1,1,0.0,810.83,810.83,0,1,0,2,7,5,0
1,1,0.0,275.25,275.25,0,1,0,1,5,4,0
1,1,0.0,269.76,269.76,0,1,0,1,5,5,0
1,1,0.0,282.86,282.86,0,1,0,1,4,3,0
1,1,0.0,27.03,27.03,0,1,0,1,4,1,0
1,1,0.0,694.97,694.97,1,0,1,0,7,5,0
1,1,0.0,2162.19,2162.19,0,1,0,1,1,5,0
1,1,0.0,321.33,321.33,0,1,0,1,3,6,0
1,1,0.0,59.2,59.2,0,1,0,1,1,5,0
1,1,0.0,161.91,161.91,0,1,0,1,1,5,0
1,1,0.0,82.37,82.37,1,0,1,0,7,6,0
1,1,0.0,952.38,952.38,0,1,0,1,1,1,0
1,1,0.0,180.16,180.16,0,1,0,1,5,4,0
1,1,0.0,40.67,40.67,0,1,0,1,3,5,0
1,1,0.0,77.14,77.14,0,1,0,7,4,4,0
1,1,0.0,694.97,694.97,0,1,0,1,4,6,0
1,1,0.0,474.14,474.14,0,1,0,4,6,7,0
1,1,0.0,194.47,194.47,0,1,0,1,1,6,0
1,1,0.0,37.3,37.3,0,0,0,1,7,5,1
1,1,0.0,133.85,133.85,0,1,0,1,4,5,0
1,1,0.0,591.78,591.78,0,1,0,1,2,6,0
1,1,0.0,16.73,16.73,0,1,0,1,5,1,0
1,1,0.0,298.33,298.33,0,1,0,1,5,6,0
1,1,0.0,124.04,124.04,0,1,0,1,6,6,0
1,1,0.0,460.84,460.84,0,1,0,1,2,4,0
1,1,0.0,1305.0,1305.0,0,1,0,1,1,5,0
1,1,0.0,141.57,141.57,0,1,0,3,2,3,0
1,1,0.0,489.05,489.05,0,1,0,1,1,6,0
1,1,0.0,411.34,411.34,0,1,0,1,6,6,0
1,1,0.0,847.9,847.9,0,1,0,1,7,5,0
1,1,0.0,121.75,121.75,0,1,0,1,6,4,0
1,1,0.0,137.31,137.31,0,1,0,1,1,4,0
1,1,0.0,308.63,308.63,0,1,0,1,3,2,0
1,1,0.0,69.45,69.45,0,1,0,1,6,5,0
1,1,0.0,132.54,132.54,0,1,0,1,6,2,0
1,1,0.0,864.89,864.89,0,1,0,3,3,6,0
1,1,0.0,135.01,135.01,0,1,0,1,5,6,0
1,1,0.0,136.71,136.71,0,1,0,2,7,5,0
1,1,0.0,282.89,282.89,0,1,0,3,7,5,0
1,1,0.0,48.65,48.65,0,1,0,1,1,1,0
1,1,0.0,45.56,45.56,0,1,0,3,2,3,0
1,1,0.0,1536.82,1536.82,1,0,1,0,5,2,0
1,1,0.0,50.19,50.19,0,1,0,1,7,5,0
1,1,0.0,384.82,384.82,0,1,0,3,3,3,0
1,1,0.0,117.09,117.09,0,1,0,3,6,5,0
1,1,0.0,24.97,24.97,0,1,0,1,5,7,0
1,1,0.0,123.04,123.04,0,1,0,1,6,2,0
1,1,0.0,237.05,237.05,0,1,0,1,6,5,0
1,1,0.0,72.82,72.82,0,1,0,1,5,5,0
1,1,0.0,282.83,282.83,0,1,0,1,6,1,0
1,1,0.0,136.68,136.68,0,1,0,1,5,1,0
2,2,102510.0,491.39,491.39,0,2,0,1,5,6,0
1,1,0.0,167.01,167.01,0,1,0,1,5,3,0
1,1,0.0,290.09,290.09,0,1,0,1,5,5,0
1,1,0.0,245.05,245.05,0,1,0,1,7,2,0
1,1,0.0,61.52,61.52,0,1,0,1,6,1,0
1,1,0.0,231.41,231.41,0,1,0,1,6,4,0
1,1,0.0,19.82,19.82,0,1,0,1,3,4,0
1,1,0.0,154.44,154.44,0,1,0,1,3,2,0
1,1,0.0,176.27,176.27,0,1,0,1,3,4,0
1,1,0.0,37.84,37.84,0,1,0,1,6,1,0
1,1,0.0,77.22,77.22,0,1,0,1,7,7,0
1,1,0.0,244.54,244.54,0,1,0,1,1,5,0
1,1,0.0,2213.7,2213.7,0,1,0,1,2,6,0
1,1,0.0,669.23,669.23,0,1,0,1,7,5,0
1,1,0.0,40.93,40.93,0,1,0,1,1,4,0
1,1,0.0,12.84,12.84,0,1,0,1,1,5,0
1,1,0.0,114.29,114.29,0,1,0,1,7,2,0
1,1,0.0,168.69,168.69,1,0,1,0,2,2,0
2,2,61730.00000000001,226.26,226.26,0,2,0,1,3,6,0
1,1,0.0,100.11,100.11,0,1,0,1,1,2,0
1,1,0.0,41.19,41.19,0,1,0,1,6,3,0
1,1,0.0,514.53,514.53,0,1,0,1,6,6,0
1,1,0.0,50.97,50.97,0,1,0,2,6,1,0
1,1,0.0,231.41,231.41,0,1,0,1,1,1,0
1,1,0.0,62.78,62.78,0,1,0,1,6,4,0
1,1,0.0,174.23,174.23,0,1,0,1,6,6,0
1,1,0.0,27.77,27.77,0,1,0,1,2,6,0
1,1,0.0,254.81,254.81,0,1,0,1,5,5,0
1,1,0.0,991.02,991.02,0,1,0,1,6,5,0
1,1,0.0,18.25,18.25,0,1,0,2,6,6,0
1,1,0.0,249.38,249.38,0,1,0,1,6,5,0
1,1,0.0,1913.0,1913.0,0,1,0,3,5,3,0
1,1,0.0,1311.66,1311.66,0,1,0,1,2,6,0
1,1,0.0,301.08,301.08,0,1,1,1,4,1,0
1,1,0.0,205.67,205.67,0,1,0,2,7,5,0
1,1,0.0,98.05,98.05,0,1,0,1,7,5,0
1,1,0.0,140.8,140.8,0,1,0,1,5,1,0
1,1,0.0,965.2,965.2,0,1,0,1,5,5,0
1,1,0.0,390.66,390.66,0,1,0,3,1,1,0
1,1,0.0,460.5,460.5,0,1,0,2,5,6,0
1,1,0.0,106.72,106.72,0,1,0,2,5,7,0
1,1,0.0,53.8,53.8,0,1,0,2,4,4,0
2,2,8728.0,154.19,154.19,0,2,0,1,5,1,0
1,1,0.0,121.24,121.24,0,1,0,1,4,1,0
1,1,0.0,128.42,128.42,0,1,0,2,7,2,0
1,1,0.0,69.24,69.24,0,1,0,1,3,4,0
1,1,0.0,347.5,347.5,0,1,0,1,1,3,0
1,1,0.0,160.08,160.08,0,1,0,1,5,4,0
1,1,0.0,321.5,321.5,0,1,0,1,2,1,0
1,1,0.0,321.73,321.73,0,1,0,1,6,1,0
2,1,18.0,167.03,167.03,2,0,2,0,5,5,0
1,1,0.0,17.99,17.99,0,1,0,1,3,4,0
1,1,0.0,144.15,144.15,0,1,0,1,4,5,0
1,1,0.0,247.06,247.06,0,1,0,1,5,5,0
1,1,0.0,34.18,34.18,1,0,1,0,1,4,0
1,1,0.0,133.83,133.83,0,1,0,2,3,4,0
1,1,0.0,143.89,143.89,0,1,0,1,6,5,0
1,1,0.0,236.94,236.94,0,1,0,1,5,2,0
1,1,0.0,22.74,22.74,0,1,0,1,2,5,0
1,1,0.0,343.12,343.12,0,1,0,1,3,4,0
1,1,0.0,38.59,38.59,0,1,0,2,7,5,0
1,1,0.0,229.71,229.71,0,0,0,0,1,3,1
1,1,0.0,61.78,61.78,0,1,0,1,6,4,0
1,1,0.0,246.0,246.0,1,0,1,0,4,2,0
1,1,0.0,8.88,8.88,0,1,0,1,2,2,0
1,1,0.0,200.29,200.29,0,1,0,2,7,6,0
1,1,0.0,115.81,115.81,0,1,0,1,3,5,0
1,1,0.0,281.82,281.82,1,0,1,0,4,4,0
1,1,0.0,178.9,178.9,0,1,0,1,6,6,0
1,1,0.0,693.71,693.71,0,1,0,1,2,1,0
1,1,0.0,1029.34,1029.34,0,1,0,2,7,6,0
1,1,0.0,134.73,134.73,0,1,0,1,6,1,0
1,1,0.0,1081.11,1081.11,0,1,0,1,7,3,0
1,1,0.0,1904.81,1904.81,0,1,0,1,1,3,0
1,1,0.0,68.99,68.99,0,1,0,1,5,5,0
1,1,0.0,48.14,48.14,0,1,0,1,3,2,0
1,1,0.0,1335.43,1335.43,0,1,0,1,4,1,0
1,1,0.0,278.77,278.77,0,1,0,1,3,3,0
1,1,0.0,457.93,457.93,0,1,0,1,1,2,0
1,1,0.0,437.33,437.33,0,1,0,2,5,1,0
2,1,1093.0,334.6,334.6,1,1,1,1,5,6,0
1,1,0.0,240.93,240.93,0,1,0,1,2,2,0
1,1,0.0,4.97,4.97,0,1,0,2,1,5,0
1,1,0.0,171.18,171.18,0,1,0,1,4,5,0
1,1,0.0,39.02,39.02,0,1,0,1,2,5,0
1,1,0.0,41.18,41.18,0,1,0,1,1,5,0
1,1,0.0,181.96,181.96,0,1,0,1,2,1,0
1,1,0.0,51.46,51.46,0,1,0,1,5,4,0
1,1,0.0,39.64,39.64,0,1,0,1,1,6,0
2,2,893642.0,2051.26,2033.0,0,2,0,1,4,4,0
1,1,0.0,120.72,120.72,0,1,0,2,5,6,0
1,1,0.0,720.71,720.71,0,1,0,1,6,3,0
1,1,0.0,68.93,68.93,0,1,0,1,7,1,0
1,1,0.0,66.6,66.6,0,1,0,1,5,6,0
1,1,0.0,7.98,7.98,0,1,0,1,1,4,0
1,1,0.0,931.12,931.12,0,1,0,2,7,6,0
1,1,0.0,126.82,126.82,0,0,0,0,5,6,1
1,1,0.0,43.89,43.89,0,0,0,0,3,6,1
1,1,0.0,27.03,27.03,0,1,0,1,4,2,0
1,1,0.0,129.5,129.5,0,1,0,2,1,3,0
1,1,0.0,53.8,53.8,0,1,0,1,4,4,0
1,1,0.0,1209.79,1209.79,0,1,0,1,3,1,0
1,1,0.0,67.96,67.96,0,1,0,1,1,6,0
1,1,0.0,405.94,405.94,0,0,0,0,6,5,1
1,1,0.0,915.69,915.69,0,1,0,1,2,5,0
1,1,0.0,93.95,93.95,0,1,0,2,6,3,0
1,1,0.0,51.48,51.48,0,1,0,1,5,1,0
1,1,0.0,109.91,109.91,0,1,0,3,6,5,0
1,1,0.0,169.92,169.92,0,1,0,1,6,6,0
1,1,0.0,432.19,432.19,0,1,0,1,5,1,0
1,1,0.0,30.37,30.37,0,1,0,1,6,5,0
1,1,0.0,56.32,56.32,0,1,0,1,5,2,0
1,1,0.0,39.9,39.9,0,1,0,1,1,2,0
1,1,0.0,411.34,411.34,0,1,0,1,6,1,0
1,1,0.0,25.48,25.48,0,1,0,1,5,6,0
1,1,0.0,164.22,164.22,0,1,0,1,6,4,0
1,1,0.0,88.78,88.78,0,1,0,1,2,5,0
1,1,0.0,147.75,147.75,0,1,0,1,5,5,0
1,1,0.0,252.23,252.23,0,1,0,1,6,6,0
1,1,0.0,728.81,728.81,0,1,0,1,5,6,0
1,1,0.0,747.23,747.23,0,1,0,1,5,1,0
1,1,0.0,334.37,334.37,0,1,0,1,5,5,0
1,1,0.0,6.8,6.8,0,1,0,1,2,3,0
1,1,0.0,246.96,246.96,0,1,0,1,7,3,0
1,1,0.0,43.5,43.5,0,1,0,1,6,3,0
1,1,0.0,116.09,116.09,0,1,0,1,1,1,0
1,1,0.0,457.93,457.93,1,0,1,0,7,5,0
1,1,0.0,218.72,218.72,0,1,0,1,1,5,0
1,1,0.0,285.7,285.7,0,1,0,2,2,5,0
1,1,0.0,875.13,875.13,0,1,0,1,6,3,0
1,1,0.0,51.48,51.48,0,1,0,2,7,4,0
1,1,0.0,122.01,122.01,0,1,0,1,2,5,0
1,1,0.0,42.47,42.47,0,1,0,1,7,2,0
1,1,0.0,277.45,277.45,0,1,0,1,2,1,0
2,2,1453752.0,540.55,540.3,0,2,0,1,2,6,0
1,1,0.0,89.84,89.84,0,1,0,1,2,3,0
1,1,0.0,227.03,227.03,0,1,0,1,6,2,0
1,1,0.0,32.69,32.69,0,1,0,1,6,5,0
1,1,0.0,2084.74,2084.74,1,0,1,0,1,5,0
1,1,0.0,643.23,643.23,0,1,0,1,5,5,0
1,1,0.0,246.24,246.24,0,1,0,1,4,1,0
1,1,0.0,246.03,246.03,1,0,1,0,3,5,0
1,1,0.0,849.19,849.19,0,1,0,1,7,1,0
1,1,0.0,128.45,128.45,0,1,0,2,6,5,0
1,1,0.0,916.37,916.37,0,1,0,1,3,4,0
1,1,0.0,32.69,32.69,0,1,0,1,1,4,0
1,1,0.0,79.02,79.02,0,1,0,2,1,1,0
1,1,0.0,40.11,40.11,0,1,0,1,1,5,0
1,1,0.0,165.0,165.0,0,1,0,2,5,6,0
1,1,0.0,180.16,180.16,0,1,0,1,2,1,0
1,1,0.0,61.78,61.78,0,1,0,1,5,1,0
1,1,0.0,8.83,8.83,0,1,0,1,2,3,0
1,1,0.0,9.27,9.27,0,1,0,1,7,4,0
1,1,0.0,23.14,23.14,0,1,0,1,5,6,0
1,1,0.0,117.75,117.75,0,1,0,1,7,1,0
1,1,0.0,153.16,153.16,0,1,0,1,5,5,0
1,1,0.0,140.0,140.0,0,1,0,1,4,5,0
1,1,0.0,20.49,20.49,0,1,0,1,6,3,0
1,1,0.0,368.07,368.07,0,1,0,1,3,3,0
1,1,0.0,8.98,8.98,0,1,0,1,5,6,0
1,1,0.0,87.49,87.49,0,1,0,1,3,5,0
1,1,0.0,1093.95,1093.95,0,1,0,1,7,6,0
1,1,0.0,88.29,88.29,0,1,0,1,7,5,0
1,1,0.0,60.23,60.23,0,1,0,1,6,1,0
1,1,0.0,69.47,69.47,0,1,0,1,3,5,0
1,1,0.0,15.42,15.42,0,1,0,1,7,6,0
1,1,0.0,186.62,186.62,0,1,0,1,5,5,0
1,1,0.0,254.81,254.81,0,1,0,1,6,6,0
1,1,0.0,11.3,11.3,0,1,0,3,7,6,0
1,1,0.0,406.68,406.68,0,1,0,1,7,3,0
1,1,0.0,95.24,95.24,0,1,0,1,7,6,0
1,1,0.0,73.49,73.49,0,1,0,2,5,4,0
1,1,0.0,37.32,37.32,0,1,0,1,5,3,0
1,1,0.0,290.09,290.09,0,1,0,1,4,3,0
1,1,0.0,903.47,903.47,0,1,0,3,6,6,0
1,1,0.0,1055.11,1055.11,0,1,0,1,6,5,0
2,2,85212.0,457.9,451.44,1,0,1,0,3,3,1
1,1,0.0,77.48,77.48,0,1,0,1,7,5,0
1,1,0.0,20.59,20.59,0,1,0,1,7,3,0
1,1,0.0,109.14,109.14,0,1,0,1,6,4,0
1,1,0.0,160.08,160.08,0,1,0,1,7,4,0
1,1,0.0,82.37,82.37,0,1,0,1,4,6,0
1,1,0.0,1274.16,1274.16,0,1,0,1,7,4,0
1,1,0.0,352.62,352.62,0,1,0,1,7,1,0
1,1,0.0,38.59,38.59,0,1,0,1,5,3,0
1,1,0.0,271.21,271.21,0,1,0,1,1,1,0
1,1,0.0,190.74,190.74,0,1,0,1,4,3,0
1,1,0.0,437.57,437.57,0,1,0,1,1,1,0
1,1,0.0,61.75,61.75,0,1,0,2,5,5,0
1,1,0.0,226.0,226.0,0,1,0,1,4,1,0
1,1,0.0,1348.61,1348.61,1,0,1,0,5,4,0
1,1,0.0,458.1,458.1,0,1,0,1,5,1,0
1,1,0.0,1004.5,1004.5,0,1,0,1,5,6,0
1,1,0.0,1333.11,1333.11,0,1,0,1,6,5,0
1,1,0.0,38.35,38.35,0,1,0,1,4,5,0
1,1,0.0,170.3,170.3,0,1,0,1,4,6,0
1,1,0.0,118.15,118.15,0,1,0,2,4,3,0
1,1,0.0,75.94,75.94,0,1,0,2,1,4,0
1,1,0.0,432.44,432.44,0,1,0,1,1,5,0
1,1,0.0,229.09,229.09,1,0,1,0,2,1,0
1,1,0.0,890.6,890.6,0,1,0,1,1,3,0
1,1,0.0,38.61,38.61,0,1,0,1,6,5,0
1,1,0.0,217.95,217.95,0,1,0,1,7,3,0
1,1,0.0,682.13,682.13,0,1,0,1,1,3,0
1,1,0.0,32.69,32.69,0,1,0,1,4,6,0
1,1,0.0,191.6,191.6,0,1,0,1,6,3,0
1,1,0.0,95.21,95.21,0,1,0,1,5,4,0
1,1,0.0,607.22,607.22,0,1,0,1,6,4,0
1,1,0.0,493.84,493.84,0,1,0,1,1,5,0
1,1,0.0,265.72,265.72,0,1,0,1,7,1,0
1,1,0.0,386.08,386.08,0,1,0,1,7,5,0
1,1,0.0,348.77,348.77,0,1,0,1,7,1,0
1,1,0.0,39.28,39.28,0,1,0,1,6,3,0
1,1,0.0,254.03,254.03,0,1,0,1,3,6,0
1,1,0.0,411.83,411.83,0,1,0,2,1,6,0
1,1,0.0,90.07,90.07,0,1,0,1,3,7,0
1,1,0.0,1153.16,1153.16,0,1,0,1,4,5,0
1,1,0.0,147.24,147.24,0,1,0,1,7,1,0
1,1,0.0,431.16,431.16,0,1,0,1,6,4,0
1,1,0.0,51.74,51.74,0,1,0,1,3,4,0
1,1,0.0,74.62,74.62,0,1,0,1,6,4,0
1,1,0.0,14.13,14.13,0,1,0,1,7,3,0
1,1,0.0,125.92,125.92,0,1,0,1,1,2,0
1,1,0.0,437.31,437.31,0,1,0,1,2,3,0
1,1,0.0,196.92,196.92,0,1,0,1,3,6,0
1,1,0.0,303.48,303.48,0,1,0,1,6,1,0
1,1,0.0,146.46,146.46,0,1,0,1,4,5,0
1,1,0.0,325.36,325.36,0,1,0,1,1,6,0
1,1,0.0,167.01,167.01,0,1,0,2,1,6,0
1,1,0.0,563.46,563.46,0,1,0,1,3,4,0
1,1,0.0,1545.99,1545.99,0,1,0,1,6,4,0
1,1,0.0,511.96,511.96,0,1,0,1,1,3,0
1,1,0.0,257.15,257.15,0,1,0,1,1,5,0
1,1,0.0,82.63,82.63,0,1,0,1,6,5,0
1,1,0.0,75.03,75.03,0,1,0,1,2,3,0
1,1,0.0,174.78,174.78,0,1,0,1,7,4,0
1,1,0.0,215.96,215.96,0,1,0,1,5,4,0
1,1,0.0,491.39,491.39,0,1,0,1,4,5,0
1,1,0.0,20.31,20.31,0,1,0,1,1,5,0
1,1,0.0,24.04,24.04,0,1,0,2,5,6,0
1,1,0.0,349.81,349.81,0,1,0,2,6,4,0
1,1,0.0,51.81,51.81,0,1,0,1,1,1,0
1,1,0.0,151.36,151.36,0,1,0,1,4,5,0
1,1,0.0,25.71,25.71,0,1,0,1,6,3,0
1,1,0.0,202.5,202.5,0,1,0,2,5,6,0
1,1,0.0,66.9,66.9,0,1,0,1,2,6,0
1,1,0.0,133.33,133.33,0,1,0,1,4,4,0
1,1,0.0,13.95,13.95,0,1,0,1,1,5,0
1,1,0.0,30.86,30.86,0,1,0,2,3,3,0
1,1,0.0,153.67,153.67,0,1,0,1,7,2,0
1,1,0.0,205.9,205.9,0,1,0,1,2,3,0
1,1,0.0,0.0,0.0,0,1,0,1,4,4,0
1,1,0.0,40.08,40.08,0,1,0,1,4,3,0
1,1,0.0,153.9,153.9,0,1,0,3,7,5,0
1,1,0.0,488.82,488.82,0,1,0,1,5,6,0
1,1,0.0,914.0,914.0,0,1,0,1,5,4,0
1,1,0.0,333.26,333.26,0,1,0,1,6,5,0
1,1,0.0,86.23,86.23,0,1,0,1,6,1,0
1,1,0.0,352.41,352.41,0,1,0,1,2,6,0
1,1,0.0,342.58,342.58,0,1,0,1,5,6,0
1,1,0.0,122.65,122.65,0,1,0,1,6,6,0
1,1,0.0,540.55,540.55,0,1,0,1,6,6,0
1,1,0.0,64.27,64.27,0,1,0,1,7,5,0
1,1,0.0,643.26,643.26,0,1,0,1,7,3,0
1,1,0.0,349.44,349.44,0,1,0,1,5,3,0
1,1,0.0,2011.63,2011.63,0,1,0,2,5,6,0
1,1,0.0,1362.69,1362.69,0,1,0,1,7,3,0
1,1,0.0,655.03,655.03,0,1,0,1,6,1,0
1,1,0.0,61.65,61.65,0,1,0,3,7,4,0
1,1,0.0,41.42,41.42,0,1,0,1,2,6,0
1,1,0.0,74.65,74.65,0,1,0,1,6,3,0
1,1,0.0,720.74,720.74,0,1,0,3,6,1,0
1,1,0.0,94.48,94.48,0,1,0,1,5,4,0
1,1,0.0,238.18,238.18,0,1,0,1,4,6,0
1,1,0.0,25.37,25.37,0,1,0,1,7,3,0
1,1,0.0,110.43,110.43,0,1,0,1,7,6,0
1,1,0.0,284.83,284.83,0,1,0,1,6,2,0
1,1,0.0,45.85,45.85,0,1,0,1,4,1,0
1,1,0.0,105.48,105.48,0,1,0,1,5,5,0
1,1,0.0,15.42,15.42,0,1,0,1,2,2,0
1,1,0.0,139.28,139.28,0,1,0,2,7,6,0
1,1,0.0,290.09,290.09,0,1,0,1,5,3,0
1,1,0.0,231.41,231.41,0,1,0,1,3,5,0
1,1,0.0,64.35,64.35,1,0,1,0,6,4,0
1,1,0.0,324.33,324.33,0,1,0,1,6,2,0
1,1,0.0,67.46,67.46,0,1,0,1,6,3,0
1,1,0.0,56.37,56.37,0,1,0,1,7,4,0
1,1,0.0,975.31,975.31,0,1,0,1,1,6,0
1,1,0.0,173.26,173.26,0,1,0,1,7,3,0
1,1,0.0,76.96,76.96,0,1,0,1,4,5,0
1,1,0.0,946.49,946.49,0,1,0,2,5,7,0
1,1,0.0,24.29,24.29,0,1,0,3,2,5,0
1,1,0.0,540.3,540.3,0,1,0,2,1,5,0
1,1,0.0,489.05,489.05,0,1,0,2,3,3,0
1,1,0.0,228.06,228.06,0,1,0,1,1,1,0
1,1,0.0,39.9,39.9,0,1,0,3,6,3,0
1,1,0.0,127.33,127.33,0,1,0,1,6,1,0
1,1,0.0,78.72,78.72,0,1,0,6,1,3,0
1,1,0.0,415.9,415.9,0,1,0,1,3,1,0
1,1,0.0,298.36,298.36,0,1,0,2,5,4,0
1,1,0.0,101.42,101.42,0,1,0,2,4,5,0
1,1,0.0,488.39,488.39,0,1,0,1,2,4,0
1,1,0.0,185.85,185.85,0,1,0,1,7,2,0
3,3,494163.00000000006,159.59,159.33,2,0,1,0,6,4,1
1,1,0.0,179.93,179.93,0,1,0,1,7,5,0
1,1,0.0,105.79,105.79,0,1,0,1,4,6,0
1,1,0.0,55.68,55.68,0,1,0,1,1,6,0
1,1,0.0,360.34,360.34,0,1,0,1,4,5,0
1,1,0.0,152.62,152.62,0,1,0,1,5,3,0
1,1,0.0,63.06,63.06,0,1,0,1,2,5,0
1,1,0.0,62.81,62.81,0,1,0,2,1,7,0
1,1,0.0,1158.07,1158.07,0,1,0,1,2,1,0
1,1,0.0,62.55,62.55,0,1,0,1,6,2,0
1,1,0.0,727.75,727.75,0,1,0,1,1,5,0
1,1,0.0,1724.6,1724.6,0,1,0,1,2,5,0
1,1,0.0,344.29,344.29,0,1,0,1,3,3,0
1,1,0.0,131.45,131.45,0,1,0,2,6,3,0
1,1,0.0,306.29,306.29,0,1,0,1,6,4,0
1,1,0.0,449.46,449.46,0,1,0,1,5,6,0
1,1,0.0,74.1,74.1,0,1,0,1,5,4,0
1,1,0.0,256.57,256.57,0,1,0,2,4,1,0
1,1,0.0,6.85,6.85,0,1,0,1,4,1,0
1,1,0.0,47.88,47.88,0,1,0,2,7,2,0
1,1,0.0,205.35,205.35,0,1,0,1,1,6,0
1,1,0.0,51.46,51.46,0,1,0,3,5,1,0
1,1,0.0,380.7,380.7,0,1,0,1,5,1,0
1,1,0.0,77.22,77.22,0,1,0,1,3,6,0
1,1,0.0,510.18,510.18,0,1,0,2,7,4,0
1,1,0.0,51.46,51.46,0,1,0,1,6,2,0
1,1,0.0,360.34,360.34,0,1,0,1,5,5,0
1,1,0.0,66.41,66.41,1,0,1,0,6,2,0
1,1,0.0,334.37,334.37,0,1,0,1,6,4,0
1,1,0.0,92.66,92.66,0,1,0,1,6,2,0
1,1,0.0,53.8,53.8,0,1,0,1,2,3,0
1,1,0.0,51.46,51.46,0,1,0,2,3,5,0
1,1,0.0,73.36,73.36,0,1,0,1,7,1,0
1,1,0.0,121.75,121.75,0,1,0,1,5,1,0
1,1,0.0,60.49,60.49,0,1,0,1,6,5,0
1,1,0.0,204.38,204.38,0,1,0,1,7,4,0
1,1,0.0,150.58,150.58,0,1,0,1,4,4,0
1,1,0.0,315.56,315.56,0,1,0,1,4,4,0
2,1,305.0,292.46,292.46,1,1,1,1,3,3,0
1,1,0.0,331.14,331.14,0,1,0,1,2,6,0
1,1,0.0,64.33,64.33,0,1,0,1,7,7,0
1,1,0.0,94.73,94.73,0,1,0,1,5,2,0
1,1,0.0,41.19,41.19,0,1,0,1,4,5,0
1,1,0.0,357.28,357.28,0,1,0,1,4,3,0
1,1,0.0,75.04,75.04,0,1,0,1,3,7,0
1,1,0.0,385.83,385.83,0,1,0,1,7,6,0
1,1,0.0,99.08,99.08,0,1,0,1,4,5,0
1,1,0.0,20.08,20.08,0,1,0,2,6,6,0
1,1,0.0,343.12,343.12,0,1,0,1,6,3,0
1,1,0.0,437.33,437.33,0,1,0,2,5,6,0
1,1,0.0,682.13,682.13,0,1,0,1,2,2,0
1,1,0.0,307.6,307.6,0,1,0,1,2,4,0
1,1,0.0,590.72,590.72,0,1,0,1,6,6,0
1,1,0.0,385.85,385.85,0,1,0,3,7,1,0
1,1,0.0,169.86,169.86,0,1,0,1,2,1,0
1,1,0.0,535.38,535.38,0,1,0,2,5,2,0
1,1,0.0,187.39,187.39,0,1,0,2,4,6,0
1,1,0.0,164.85,164.85,0,1,0,1,4,1,0
1,1,0.0,573.76,573.76,0,1,0,1,3,3,0
1,1,0.0,48.65,48.65,0,1,0,1,6,3,0
1,1,0.0,196.92,196.92,0,1,0,1,7,5,0
1,1,0.0,70.79,70.79,0,1,0,2,1,5,0
1,1,0.0,1904.66,1904.66,0,1,0,2,6,5,0
1,1,0.0,89.84,89.84,1,0,1,0,7,6,0
1,1,0.0,48.65,48.65,0,1,0,1,3,5,0
1,1,0.0,386.08,386.08,0,1,0,1,4,7,0
1,1,0.0,893.18,893.18,0,1,0,1,6,1,0
1,1,0.0,1338.26,1338.26,0,1,0,1,2,4,0
1,1,0.0,133.85,133.85,0,1,0,1,1,3,0
1,1,0.0,462.82,462.82,0,1,0,2,5,5,0
1,1,0.0,333.93,333.93,0,1,0,1,4,3,0
1,1,0.0,345.93,345.93,0,1,0,1,6,1,0
1,1,0.0,281.1,281.1,0,1,0,1,3,5,0
1,1,0.0,411.59,411.59,0,1,0,1,6,4,0
1,1,0.0,153.9,153.9,0,0,0,0,7,1,1
1,1,0.0,1593.93,1593.93,0,1,0,2,2,5,0
1,1,0.0,900.9,900.9,0,1,0,2,3,6,0
1,1,0.0,514.79,514.79,0,1,0,1,7,2,0
1,1,0.0,1654.82,1654.82,1,0,1,0,2,1,0
1,1,0.0,231.64,231.64,0,1,0,1,6,6,0
1,1,0.0,468.48,468.48,0,1,0,1,7,4,0
1,1,0.0,360.11,360.11,0,1,0,2,2,4,0
1,1,0.0,460.5,460.5,0,1,0,1,5,1,0
1,1,0.0,183.79,183.79,0,1,0,1,6,5,0
1,1,0.0,380.96,380.96,0,1,0,1,7,3,0
1,1,0.0,366.01,366.01,0,1,0,1,7,5,0
1,1,0.0,115.81,115.81,0,1,0,1,5,7,0
1,1,0.0,246.0,246.0,0,1,0,1,4,5,0
1,1,0.0,40.93,40.93,0,1,0,1,6,1,0
1,1,0.0,19.36,19.36,0,1,0,1,5,3,0
1,1,0.0,33.44,33.44,0,1,0,1,3,5,0
1,1,0.0,36.14,36.14,0,1,0,1,7,5,0
1,1,0.0,398.72,398.72,0,1,0,1,1,3,0
1,1,0.0,73.13,73.13,0,1,0,1,5,7,0
